7,-24.80134014861905
7,-22.165792922673656
5,49.204427533725344
7,-9.167958656330754
7,-11.055570327040689
7,37.08600602173059
7,-7.448319394035031
7,86.15200273878808
-3,58.96098686189952
5,334.4294003868472
-3,83.30241187384047
7,-39.933842819664655
7,25.735075735075732
5,42.509157509157504
5,31.92102009273571
5,-8.480086697371974
7,22.77143738433066
7,-44.35364619814772
-3,-11.075922993582791
7,24.872935196950444
12,29.03686087990488
7,9.746262785208494
7,26.505669407988467
12,-29.144652291874916
7,56.532622532058674
7,31.516506189821182
5,-45.68400770712908
7,29.86168741355464
7,26.023213194868664
-3,-13.937753721244919
5,61.44347455822867
7,38.09685066034541
7,-1.824104234527678
5,-9.661311333043862
7,38.00942611588578
5,36.7389060887513
7,22.78697886921759
5,32.846058697852236
7,73.8751912939976
7,34.15418994413409
7,57.714285714285715
-3,-41.748942172073335
7,71.05045492142267
7,17.33697774306912
7,12.071005917159766
5,16.052498738011106
14,52.82076079948421
5,31.825557809330626
5,1.3034410844629822
7,29.858823529411758
5,74.64968994914074
5,46.82863340563991
5,65.5508821532798
5,17.056497175141242
7,13.289760348583878
5,68.45972185778012
7,18.101992570077677
7,26.329383166210903
7,24.943047096564232
7,28.11256814498305
7,54.49355664693784
5,-8.007413690195712
7,-1.6190175327752419
7,9.453073162805175
5,16.937231298366296
5,-15.306322176551182
5,5.842191015594695
5,80.03220611916264
5,4.388560157790917
7,35.13214641158907
5,-13.105156496284605
5,-39.900779588944005
7,66.02733157516182
4,3.516204194026682
5,3.665451599837981
-3,-18.695228821811092
5,37.083071113908105
7,-23.806306306306304
12,-5.921938088829077
7,-3.212096444626067
5,40.49491211840888
7,105.62074460379544
7,15.399849113542057
7,-37.014232360956896
7,-3.862660944206015
5,7.491856677524412
5,10.938602681721946
5,38.847140762463326
7,-7.0054945054945055
5,42.6917725079196
5,-5.010355265254107
-3,188.35803171002365
7,9.547383309759548
5,42.38008500303582
5,43.58974358974358
7,71.05938181351802
7,23.367161072079096
7,6.863009997298025
12,24.841197822141567
7,37.34247334164244
7,33.3119931711481
5,20.80861349154032
5,-12.857952934505255
5,-8.63174772848745
5,11.785268414481912
7,-17.321096654275088
5,-9.188608275120908
